Time_s,Velocity_Smooth_m_s,Velocity_Uncertainty_m_s
2.684210936999999825e-06,7.115023272517685626e+00,2.339633413118180905e-01
2.684218750000000108e-06,6.892415090049348159e+00,2.335343689261699385e-01
2.684226562000000071e-06,6.665973338759363820e+00,2.331070213094534604e-01
2.684234374999999931e-06,6.436224927680679109e+00,2.326811804494284541e-01
2.684242187000000317e-06,6.203702719098280305e+00,2.322569468143206306e-01
2.684249999999999753e-06,5.968943282765028613e+00,2.318342033141498615e-01
2.684257811999999716e-06,5.732484684413501341e+00,2.314130497480032800e-01
2.684265624999999999e-06,5.494864326084799799e+00,2.309933699370583515e-01
2.684273436999999962e-06,5.256616850694872056e+00,2.310416135515833413e-01
2.684281250000000245e-06,5.018272126015548729e+00,2.310898835013976416e-01
2.684289062000000208e-06,4.780353321321746840e+00,2.311381674428163724e-01
2.684296875000000068e-06,4.543375085309116379e+00,2.311864777499692269e-01
2.684304687000000030e-06,4.307841838069218277e+00,2.312348020688667904e-01
2.684312499999999890e-06,4.074246179774958954e+00,2.312831527839946943e-01
2.684320311999999853e-06,3.843067425424883332e+00,2.313315175310408645e-01
2.684328125000000136e-06,3.614770267519205049e+00,2.313799087048649672e-01
2.684335937000000099e-06,3.389803569926797433e+00,2.314283139308142834e-01
2.684343749999999959e-06,3.168599289191210477e+00,2.314767456141328950e-01
2.684351561999999921e-06,2.951571527510673754e+00,2.315251913698248287e-01
2.684359374999999781e-06,2.739115708411094197e+00,2.315736636135292681e-01
2.684367186999999744e-06,2.531607872606795429e+00,2.316221499498886116e-01
2.684375000000000027e-06,2.329404091269747568e+00,2.316706628049552963e-01
2.684382811999999990e-06,2.132839982532699352e+00,2.317191897729920236e-01
2.684390625000000273e-06,1.942230331457100778e+00,2.317677432904776402e-01
2.684398437000000236e-06,1.757868799263779591e+00,2.318163109412874623e-01
2.684406250000000096e-06,1.580027715256916432e+00,2.318649051723343790e-01
2.684414062000000058e-06,1.408957943146851299e+00,2.319135135570984940e-01
2.684421874999999918e-06,1.244888811304300624e+00,2.319621485529401450e-01
2.684429686999999881e-06,1.088028098320569681e+00,2.320107977229257656e-01
2.684437500000000164e-06,9.385620651634465350e-01,2.320594735348815441e-01
2.684445312000000127e-06,7.966555271805059180e-01,2.321081635414419531e-01
2.684453124999999987e-06,6.624519549710596866e-01,2.321568802209094395e-01
2.684460936999999949e-06,5.360736021073322366e-01,2.322056111154841007e-01
2.684468749999999809e-06,4.176216477544111294e-01,2.322543687139553836e-01
2.684476561999999772e-06,3.071763535998142669e-01,2.323031405480701084e-01
2.684484375000000055e-06,2.047972290815054941e-01,2.323519391171235127e-01
2.684492187000000018e-06,1.105232012265810193e-01,2.324007519423910706e-01
2.684500000000000302e-06,2.437278580020917421e-02,2.324495915336865226e-01
2.684507812000000264e-06,-5.365573869908155102e-02,2.324984454018060864e-01
2.684515625000000124e-06,-1.235841562610283106e-01,2.325473260670903874e-01
2.684523437000000086e-06,-1.854541366604999519e-01,2.328771923007308675e-01
2.684531249999999947e-06,-2.393270564590860017e-01,2.332080380938243713e-01
2.684539061999999909e-06,-2.852838105933676038e-01,2.335397827550828587e-01
2.684546875000000193e-06,-3.234246148218458128e-01,2.338725152398704876e-01
2.684554687000000155e-06,-3.538687923985525119e-01,2.342061544196499812e-01
2.684562500000000015e-06,-3.767545379002842365e-01,2.345407897808966524e-01
2.684570311999999977e-06,-3.922386554452318430e-01,2.348763397544093023e-01
2.684578124999999838e-06,-4.004962590537601286e-01,2.352128943625846347e-01
2.684585936999999800e-06,-4.017204317776727485e-01,2.355503715919980146e-01
2.684593750000000084e-06,-3.961218329613820921e-01,2.358888620058919305e-01
2.684601562000000046e-06,-3.839282461230510979e-01,2.362282831430214669e-01
2.684609375000000330e-06,-3.653840592943278232e-01,2.365687261124230223e-01
2.684617187000000292e-06,-3.407496695155819988e-01,2.369101080014709149e-01
2.684624999999999729e-06,-3.103008027431894966e-01,2.372525204699488244e-01
2.684632812000000114e-06,-2.743277435347564741e-01,2.375958801503086915e-01
2.684640624999999975e-06,-2.331344681689560550e-01,2.379402792581342685e-01
2.684648436999999937e-06,-1.870376739995981141e-01,2.382856339671522716e-01
2.684656250000000221e-06,-1.363657045152444902e-01,2.386320370540109537e-01
2.684664062000000183e-06,-8.145736558046802467e-02,2.389794042299817900e-01
2.684671875000000043e-06,-2.266063284338547604e-02,2.393278288379012964e-01
2.684679687000000005e-06,3.966874620369759130e-02,2.396772261229289103e-01
2.684687499999999866e-06,1.051687541301589146e-01,2.400276899993341040e-01
2.684695311999999828e-06,1.734727017586228104e-01,2.403791352423372552e-01
2.684703125000000112e-06,2.442109150060874367e-01,2.407316563430080270e-01
2.684710937000000074e-06,3.170124993015701609e-01,2.410851676027595536e-01
2.684718749999999934e-06,3.915071685775091126e-01,2.414397640948395263e-01
2.684726562000000320e-06,4.673271244333398466e-01,2.417953596430789387e-01
2.684734374999999757e-06,5.441089686324999120e-01,2.421520499082916167e-01
2.684742186999999719e-06,6.214956298914571242e-01,2.425097482327960852e-01
2.684750000000000003e-06,6.991382852487345589e-01,2.428685508706416030e-01
2.684757811999999965e-06,7.766982564788954546e-01,2.432283706785459410e-01
2.684765625000000249e-06,8.538488583178367453e-01,2.435893045093791287e-01
2.684773437000000211e-06,9.302771786105018537e-01,2.439512647303595239e-01
2.684781250000000071e-06,1.005685769547126407e+00,2.443143487987960716e-01
2.684789062000000034e-06,1.079794228203136308e+00,2.446784685884093591e-01
2.684796874999999894e-06,1.152340649288884800e+00,2.450437221666961485e-01
2.684804686999999856e-06,1.223082931210212054e+00,2.451663225685918879e-01
2.684812500000000140e-06,1.291799921558909547e+00,2.452890614283275983e-01
2.684820312000000102e-06,1.358292387255208178e+00,2.454119075111888815e-01
2.684828124999999962e-06,1.422383800165099021e+00,2.455348924526232768e-01
2.684835936999999925e-06,1.483920930123016291e+00,2.456579849556769224e-01
2.684843749999999785e-06,1.542774239925927882e+00,2.457812167196206377e-01
2.684851561999999747e-06,1.598838081740975525e+00,2.459045563850621452e-01
2.684859375000000031e-06,1.652030692597346251e+00,2.460280357153025732e-01
2.684867186999999993e-06,1.702293997036686823e+00,2.461516232883109445e-01
2.684875000000000277e-06,1.749593218718319410e+00,2.462753509316133738e-01
2.684882812000000239e-06,1.793916312204395735e+00,2.463991871603663508e-01
2.684890625000000099e-06,1.835273225723094592e+00,2.465231638665025260e-01
2.684898437000000062e-06,1.873695003673800930e+00,2.466472495021912181e-01
2.684906249999999922e-06,1.909232748869648333e+00,2.467714760239681504e-01
2.684914061999999884e-06,1.941956453853797004e+00,2.468958118208127994e-01
2.684921875000000168e-06,1.971953720663274900e+00,2.470202889140740987e-01
2.684929687000000130e-06,1.999328383480491800e+00,2.471448756293390392e-01
2.684937499999999990e-06,2.024199054144931953e+00,2.472696040529604455e-01
2.684945311999999953e-06,2.046697601561514368e+00,2.473944424469693149e-01
2.684953124999999813e-06,2.066967587920769400e+00,2.475194229629145981e-01
2.684960936999999775e-06,2.085162670045832112e+00,2.476445137990662404e-01
2.684968750000000059e-06,2.101444988125900082e+00,2.477697471723820932e-01
2.684976562000000021e-06,2.115983549883647896e+00,2.478950912171657972e-01
2.684984375000000305e-06,2.128952626333282971e+00,2.480205782159842498e-01
2.684992187000000267e-06,2.140530169962172380e+00,2.481461762389955417e-01
2.685000000000000127e-06,2.150896264477053066e+00,2.482719176345629386e-01
2.685007812000000090e-06,2.160231618045020507e+00,2.483977704085191807e-01
2.685015624999999950e-06,2.168716106440495395e+00,2.485237669752258238e-01
2.685023436999999912e-06,2.176527371824032553e+00,2.486498752759823683e-01
2.685031250000000196e-06,2.183839485628223276e+00,2.487761277913647651e-01
2.685039062000000158e-06,2.190821677357063901e+00,2.489024923979305248e-01
2.685046875000000018e-06,2.197637134444027307e+00,2.490290016426666975e-01
2.685054686999999981e-06,2.204441875242089566e+00,2.491556233372204943e-01
2.685062499999999841e-06,2.211383697261062320e+00,2.492823900951873783e-01
2.685070311999999803e-06,2.218601200848844268e+00,2.494092696630938466e-01
2.685078125000000087e-06,2.226222889027172691e+00,2.494269875735808384e-01
2.685085937000000049e-06,2.234366345620971472e+00,2.494447057333584183e-01
2.685093750000000333e-06,2.243137486439139128e+00,2.494624286791036483e-01
2.685101562000000295e-06,2.252629887891551164e+00,2.494801518745679014e-01
2.685109374999999732e-06,2.262924189093878269e+00,2.494978798577160983e-01
2.685117187000000118e-06,2.274087566186918874e+00,2.495156080910152785e-01
2.685124999999999978e-06,2.286173279369468236e+00,2.495333411137174162e-01
2.685132811999999940e-06,2.299220290494518260e+00,2.495510743869977510e-01
2.685140625000000224e-06,2.313252950932126240e+00,2.495688124514029993e-01
2.685148437000000186e-06,2.328280757441930859e+00,2.495865507668150740e-01
2.685156250000000046e-06,2.344298176937174905e+00,2.496042938750718809e-01
2.685164062000000009e-06,2.361284539229552504e+00,2.496220372347664751e-01
2.685171874999999869e-06,2.379203997400099801e+00,2.496397853890274798e-01
2.685179686999999831e-06,2.398005555863536475e+00,2.496575337951565388e-01
2.685187500000000115e-06,2.417623167351615088e+00,2.496752869975755462e-01
2.685195312000000077e-06,2.437975897199089026e+00,2.496930404522924585e-01
2.685203124999999937e-06,2.458968160010650994e+00,2.497107987050215805e-01
2.685210937000000323e-06,2.480490025736714621e+00,2.497285572104815388e-01
2.685218749999999760e-06,2.502417598831824019e+00,2.497463205156762178e-01
2.685226561999999722e-06,2.524613470833711126e+00,2.497640840740329993e-01
2.685234375000000006e-06,2.546927248646360109e+00,2.497818524338526747e-01
2.685242186999999968e-06,2.569196160980845800e+00,2.497996210472641365e-01
2.685250000000000252e-06,2.591245742262333618e+00,2.498173944638646948e-01
2.685257812000000214e-06,2.612890598133523756e+00,2.498351681344888886e-01
2.685265625000000074e-06,2.633935251395644439e+00,2.498529466100282981e-01
2.685273437000000037e-06,2.654175070701708883e+00,2.498707253400247186e-01
2.685281249999999897e-06,2.673397283590949858e+00,2.498885088766640838e-01
2.685289061999999859e-06,2.691382070694138928e+00,2.499062926681932806e-01
2.685296875000000143e-06,2.707903744439122740e+00,2.499240812680951773e-01
2.685304687000000105e-06,2.722732007233373608e+00,2.499418701233188378e-01
2.685312499999999966e-06,2.735633289940283763e+00,2.499596637886439543e-01
2.685320311999999928e-06,2.746372166953445326e+00,2.499774577097252370e-01
2.685328124999999788e-06,2.754712841220282815e+00,2.499952564426385637e-01
2.685335936999999750e-06,2.760420698054240507e+00,2.500130554317416265e-01
2.685343750000000034e-06,2.763263918550572740e+00,2.500308592344091529e-01
2.685351561999999996e-06,2.763015146117790533e+00,2.501121246503736351e-01
2.685359375000000280e-06,2.759453195616174970e+00,2.501934533223268420e-01
2.685367187000000242e-06,2.752364797220713033e+00,2.502748244830189095e-01
2.685375000000000103e-06,2.741546361314209257e+00,2.503562590164430945e-01
2.685382812000000065e-06,2.726805752803432181e+00,2.504377361283939285e-01
2.685390624999999925e-06,2.707964059936335932e+00,2.505192767301200885e-01
2.685398436999999887e-06,2.684857340966328554e+00,2.506008600003990505e-01
2.685406250000000171e-06,2.657338336865399331e+00,2.506825068777971399e-01
2.685414062000000133e-06,2.625278127165574737e+00,2.507641965140135487e-01
2.685421874999999994e-06,2.588567714399161002e+00,2.508459498749813221e-01
2.685429686999999956e-06,2.547119518844247033e+00,2.509277460852861186e-01
2.685437499999999816e-06,2.500868764096845442e+00,2.510096061382772192e-01
2.685445311999999778e-06,2.449774735042144602e+00,2.510915091313648539e-01
2.685453125000000062e-06,2.393821891295677684e+00,2.511734760853772674e-01
2.685460937000000024e-06,2.333020818404022201e+00,2.512554860704874771e-01
2.685468750000000308e-06,2.267409002391210127e+00,2.513375601350565924e-01
2.685476562000000270e-06,2.197051410489868850e+00,2.514196773219761760e-01
2.685484375000000131e-06,2.122040868548570991e+00,2.515018587071854439e-01
2.685492187000000093e-06,2.042498224231696025e+00,2.515840833062498172e-01
2.685499999999999953e-06,1.958572286654683747e+00,2.516663722227411304e-01
2.685507811999999915e-06,1.870439541712042741e+00,2.517487044448365463e-01
2.685515625000000199e-06,1.778303635576056640e+00,2.518311011038036340e-01
2.685523437000000162e-06,1.682394633822450691e+00,2.519135411603687369e-01
2.685531250000000022e-06,1.582968056197684215e+00,2.519960457735452852e-01
2.685539061999999984e-06,1.480303698989116068e+00,2.520785938765727208e-01
2.685546874999999844e-06,1.374704252067194377e+00,2.521612066562608501e-01
2.685554686999999807e-06,1.266493728191193213e+00,2.522438630182995412e-01
2.685562500000000090e-06,1.156015721038201161e+00,2.523265841773587037e-01
2.685570312000000053e-06,1.043631507878747700e+00,2.524093490115154048e-01
2.685578125000000336e-06,9.297180254482642070e-01,2.524921787633546133e-01
2.685585937000000299e-06,8.146657345633460112e-01,2.525750522832956313e-01
2.685593749999999735e-06,6.988764030443290753e-01,2.526579908418802867e-01
2.685601562000000121e-06,5.827608302027740272e-01,2.527409732618382532e-01
2.685609374999999981e-06,4.667365366559229067e-01,2.528240208417186774e-01
2.685617186999999944e-06,3.512254472155441620e-01,2.528798554619338668e-01
2.685625000000000227e-06,2.366515873527512692e-01,2.529357219010854863e-01
2.685632812000000190e-06,1.234388175932721460e-01,2.529916058746274343e-01
2.685640625000000050e-06,1.200862651588287949e-02,2.530475217061429749e-01
2.685648437000000012e-06,-9.722200054150623161e-02,2.531034550984772036e-01
2.685656249999999872e-06,-2.038426196577567961e-01,2.531594203878914096e-01
2.685664061999999835e-06,-3.074512596230578598e-01,2.532154032645992925e-01
2.685671875000000118e-06,-4.076562363261803656e-01,2.532714180775630375e-01
2.685679687000000081e-06,-5.040778416933854311e-01,2.533274505043420222e-01
2.685687499999999941e-06,-5.963499000537142436e-01,2.533835149066131498e-01
2.685695312000000327e-06,-6.841211920030252358e-01,2.534395969492800882e-01
2.685703124999999763e-06,-7.670567409917248280e-01,2.534957110067390662e-01
2.685710936999999726e-06,-8.448389679733540047e-01,2.535518427312181688e-01
2.685718750000000009e-06,-9.171687148310263549e-01,2.536080065098714198e-01
2.685726561999999972e-06,-9.837661428419655074e-01,2.536641879822130186e-01
2.685734375000000255e-06,-1.044371513116340910e+00,2.537204015481686614e-01
2.685742187000000218e-06,-1.098745853591831745e+00,2.537766328345371636e-01
2.685750000000000078e-06,-1.146671524393838126e+00,2.538328962540236655e-01
2.685757812000000040e-06,-1.187952688957206959e+00,2.538891774207007734e-01
2.685765624999999900e-06,-1.222415698816546215e+00,2.539454907600702249e-01
2.685773436999999863e-06,-1.249909401004629661e+00,2.540018218734554356e-01
2.685781250000000146e-06,-1.270305377772920297e+00,2.540581851991776663e-01
2.685789062000000109e-06,-1.283498125781548316e+00,2.541145663257882159e-01
2.685796874999999969e-06,-1.289405182625663171e+00,2.541709797044420793e-01
2.685804686999999931e-06,-1.287967207215095389e+00,2.542274109109134428e-01
2.685812499999999791e-06,-1.279148018020591193e+00,2.542838744092051906e-01
2.685820311999999754e-06,-1.262934596456915415e+00,2.543403557622912481e-01
2.685828125000000037e-06,-1.239337057962113020e+00,2.543968694470455927e-01
2.685835937000000000e-06,-1.208388593605904004e+00,2.544534010136190183e-01
2.685843750000000283e-06,-1.170145381870211887e+00,2.545099649517736373e-01
2.685851562000000246e-06,-1.124686474386019430e+00,2.545665467988258990e-01
2.685859375000000106e-06,-1.072113652746847334e+00,2.546231610574373749e-01
2.685867187000000068e-06,-1.012551255523867377e+00,2.546797932520792340e-01
2.685874999999999928e-06,-9.461459728989596307e-01,2.547364578983297156e-01
2.685882811999999891e-06,-8.730666068184297357e-01,2.547931405077914491e-01
2.685890625000000174e-06,-7.935037909964680614e-01,2.546796488766200350e-01
2.685898437000000137e-06,-7.076696684289183192e-01,2.545662728114152507e-01
2.685906249999999997e-06,-6.157975210643311659e-01,2.544529831511345153e-01
2.685914061999999959e-06,-5.181413446365036313e-01,2.543398087614258118e-01
2.685921874999999819e-06,-4.149753675662659069e-01,2.542267205333647584e-01
2.685929686999999782e-06,-3.065935049310788418e-01,2.541137472815142018e-01
2.685937500000000065e-06,-1.933087438373422007e-01,2.540008599489155250e-01
2.685945312000000028e-06,-7.545245789394285085e-02,2.538880872991943205e-01
2.685953125000000311e-06,4.662635737535571895e-02,2.537754003272183478e-01
2.685960937000000274e-06,1.725619279225721892e-01,2.536628277457985692e-01
2.685968749999999710e-06,3.019726288363996369e-01,2.535503406015088834e-01
2.685976562000000096e-06,4.344619958983457764e-01,2.534379675564488732e-01
2.685984374999999956e-06,5.696198228173405820e-01,2.533256797087666268e-01
2.685992186999999919e-06,7.070233436365571666e-01,2.532135056700272058e-01
2.686000000000000202e-06,8.462385007659033453e-01,2.531014165897722545e-01
2.686007812000000165e-06,9.868212908534073069e-01,2.529894410291716467e-01
2.686015625000000025e-06,1.128319191274178790e+00,2.528775501890476729e-01
2.686023436999999987e-06,1.270272657653340964e+00,2.527657725802776589e-01
2.686031249999999847e-06,1.412216687482335198e+00,2.526540794548335911e-01
2.686039061999999810e-06,1.553682445245690991e+00,2.525424992734450758e-01
2.686046875000000093e-06,1.694198936991581306e+00,2.524310033390853025e-01
2.686054687000000056e-06,1.833294728018608266e+00,2.523196200624801544e-01
2.686062500000000339e-06,1.970499694469034280e+00,2.522083207974683550e-01
2.686070312000000302e-06,2.105346798470746794e+00,2.520971339048912463e-01
2.686078124999999738e-06,2.237373875191079442e+00,2.519860307893360685e-01
2.686085937000000124e-06,2.366125423513833592e+00,2.518750397618604309e-01
2.686093749999999984e-06,2.491154388811851916e+00,2.517641322776711377e-01
2.686101561999999947e-06,2.612023928170565501e+00,2.516533365982151493e-01
2.686109375000000231e-06,2.728309146330260671e+00,2.515426242291420866e-01
2.686117187000000193e-06,2.839598796613197695e+00,2.514320233824243189e-01
2.686125000000000053e-06,2.945496933665586070e+00,2.513215056140446491e-01
2.686132812000000015e-06,3.045624512570018982e+00,2.512110990866004423e-01
2.686140624999999876e-06,3.139620926720691596e+00,2.511007754062801745e-01
2.686148436999999838e-06,3.227145475508888417e+00,2.509905626864474271e-01
2.686156250000000122e-06,3.307878758557644350e+00,2.508804325833515203e-01
2.686164062000000084e-06,3.381523989103872196e+00,2.507704131612630838e-01
2.686171874999999944e-06,3.447808222645245557e+00,2.507120470142219504e-01
2.686179687000000330e-06,3.506483496967055746e+00,2.506537154951608004e-01
2.686187499999999767e-06,3.557327879151598093e+00,2.505954036513106109e-01
2.686195311999999729e-06,3.600146417787851050e+00,2.505371263906025492e-01
2.686203125000000013e-06,3.634771995941817657e+00,2.504788687741844599e-01
2.686210936999999975e-06,3.661066083044523634e+00,2.504206456961571847e-01
2.686218750000000259e-06,3.678919383314817271e+00,2.503624422315689491e-01
2.686226562000000221e-06,3.688252377339708676e+00,2.503042732606938769e-01
2.686234375000000081e-06,3.689015755172033284e+00,2.502461238724706938e-01
2.686242187000000043e-06,3.681190737998691453e+00,2.501880089333595181e-01
2.686249999999999904e-06,3.664789284775564759e+00,2.501299135461703682e-01
2.686257811999999866e-06,3.639854182534610239e+00,2.500718525635748368e-01
2.686265625000000150e-06,3.606459014866739476e+00,2.500138111022284781e-01
2.686273437000000112e-06,3.564708008583005849e+00,2.499558040010400051e-01
2.686281249999999972e-06,3.514735753498200665e+00,2.498978163904942706e-01
2.686289061999999934e-06,3.456706792558974950e+00,2.498398630957435473e-01
2.686296874999999795e-06,3.390815080565928508e+00,2.497819292610859998e-01
2.686304686999999757e-06,3.317283309735677754e+00,2.497240296979428564e-01
2.686312500000000041e-06,3.236362100052533997e+00,2.496661495643999473e-01
2.686320312000000003e-06,3.148329053707763059e+00,2.496083036581727144e-01
2.686328125000000287e-06,3.053487674655597228e+00,2.495504771511156683e-01
2.686335937000000249e-06,2.952166154609788595e+00,2.494926848272512876e-01
2.686343750000000109e-06,2.844716028373144301e+00,2.494349118721895520e-01
2.686351562000000072e-06,2.731510702130994783e+00,2.493771730562728273e-01
2.686359374999999932e-06,2.612943860456091727e+00,2.493194535788475774e-01
2.686367186999999894e-06,2.489427761147665841e+00,2.492617681966010912e-01
2.686375000000000178e-06,2.361391423377859233e+00,2.492041021225910036e-01
2.686382812000000140e-06,2.229278722239025790e+00,2.491464700998748671e-01
2.686390625000000000e-06,2.093546397965976080e+00,2.490888573552053342e-01
2.686398436999999963e-06,1.954661997198385848e+00,2.490312786180165217e-01
2.686406249999999823e-06,1.813101755311972374e+00,2.489737191287405282e-01
2.686414061999999785e-06,1.669348437548547670e+00,2.489161936032130706e-01
2.686421875000000069e-06,1.523889153435129096e+00,2.488586872955202145e-01
2.686429687000000031e-06,1.377213159987191515e+00,2.488012149079243673e-01
2.686437500000000315e-06,1.229809668805311285e+00,2.490759388627975801e-01
2.686445312000000277e-06,1.082165673469041911e+00,2.493512349044032517e-01
2.686453124999999714e-06,9.347638111421869844e-01,2.496271755292116812e-01
2.686460937000000100e-06,7.880802731943060691e-01,2.499036921257645483e-01
2.686468749999999960e-06,6.425827769003531476e-01,2.501808575208868679e-01
2.686476561999999922e-06,4.987286097958387732e-01,2.504586028075831416e-01
2.686484375000000206e-06,3.569627598225350029e-01,2.507370011454203573e-01
2.686492187000000168e-06,2.177161334849804231e-01,2.510159833299592247e-01
2.686500000000000028e-06,8.140387598172693639e-02,2.512956228557520766e-01
2.686507811999999991e-06,-5.157620654472328675e-02,2.515758502190843515e-01
2.686515624999999851e-06,-1.808451163676974283e-01,2.518567392518034631e-01
2.686523436999999813e-06,-3.060440251772006404e-01,2.521382201489656971e-01
2.686531250000000097e-06,-4.268355258613069636e-01,2.524203670820907575e-01
2.686539062000000059e-06,-5.429047762118083265e-01,2.527031099430359640e-01
2.686546875000000343e-06,-6.539605368910336169e-01,2.529865232453616386e-01
2.686554687000000305e-06,-7.597361082321661963e-01,2.532705365758004534e-01
2.686562499999999742e-06,-8.599901691338484033e-01,2.535552247922983615e-01
2.686570312000000128e-06,-9.545075238212887836e-01,2.538405171745677369e-01
2.686578124999999988e-06,-1.043099762942459208e+00,2.541264889273378014e-01
2.686585936999999950e-06,-1.125605841421792208e+00,2.544130690212034196e-01
2.686593750000000234e-06,-1.201892582199937998e+00,2.547003330102216578e-01
2.686601562000000196e-06,-1.271855109446669685e+00,2.549882095538472671e-01
2.686609375000000056e-06,-1.335417214788525042e+00,2.552767745578622405e-01
2.686617187000000019e-06,-1.392531662736459230e+00,2.555659563686354940e-01
2.686624999999999879e-06,-1.443180435677367868e+00,2.558558312461409745e-01
2.686632811999999841e-06,-1.487374921879905942e+00,2.561463272215894760e-01
2.686640625000000125e-06,-1.525156047431142081e+00,2.564375209116843690e-01
2.686648437000000087e-06,-1.556594349443254366e+00,2.567293400303881090e-01
2.686656249999999947e-06,-1.581789989676303021e+00,2.570218615536477014e-01
2.686664062000000333e-06,-1.600872705579619470e+00,2.573150128761799160e-01
2.686671874999999770e-06,-1.614001691434134855e+00,2.576088713356661231e-01
2.686679686999999732e-06,-1.621365406294601907e+00,2.579033640054677612e-01
2.686687500000000016e-06,-1.623181298135314643e+00,2.581985685876899694e-01
2.686695311999999978e-06,-1.619695437777292302e+00,2.583780971523972902e-01
2.686703125000000262e-06,-1.611182051691478545e+00,2.585578985766769367e-01
2.686710937000000224e-06,-1.597942941925604599e+00,2.587379273562069870e-01
2.686718750000000084e-06,-1.580306785258084323e+00,2.589182301047656676e-01
2.686726562000000047e-06,-1.558628297126771978e+00,2.590987611926341971e-01
2.686734374999999907e-06,-1.533287250482455510e+00,2.592795673651052679e-01
2.686742186999999869e-06,-1.504687339705709004e+00,2.594606028665267239e-01
2.686750000000000153e-06,-1.473254878654822742e+00,2.596419145742847046e-01
2.686757812000000115e-06,-1.439437323829591664e+00,2.598234566062541662e-01
2.686765624999999975e-06,-1.403701618548180985e+00,2.600052759724674201e-01
2.686773436999999938e-06,-1.366532349777553002e+00,2.601873266638430882e-01
2.686781249999999798e-06,-1.328429718264153570e+00,2.603696558236157643e-01
2.686789061999999760e-06,-1.289907320558684178e+00,2.605522173152020615e-01
2.686796875000000044e-06,-1.251489748750169051e+00,2.607350584156279960e-01
2.686804687000000006e-06,-1.213710011932359611e+00,2.609181328602598882e-01
2.686812500000000290e-06,-1.177106793965051912e+00,2.611014880604871635e-01
2.686820312000000252e-06,-1.142221558532831915e+00,2.612850776231143701e-01
2.686828125000000112e-06,-1.109595519778768580e+00,2.614689490944501205e-01
2.686835937000000075e-06,-1.079766501739011675e+00,2.616530559522224908e-01
2.686843749999999935e-06,-1.053265710037078806e+00,2.618374458782383729e-01
2.686851561999999897e-06,-1.030614443204433073e+00,2.620220722205922059e-01
2.686859375000000181e-06,-1.012320774362364340e+00,2.622069827971912903e-01
2.686867187000000143e-06,-9.988762381968193660e-01,2.623921308259359320e-01
2.686875000000000003e-06,-9.907525506708413365e-01,2.625775642614093797e-01
2.686882811999999966e-06,-9.883984054162752164e-01,2.627632361908148750e-01
2.686890624999999826e-06,-9.922363757083144664e-01,2.629491947059902079e-01
2.686898436999999788e-06,-1.002659958635867321e+00,2.631353927628752865e-01
2.686906250000000072e-06,-1.020030798131982719e+00,2.633218785911751736e-01
2.686914062000000034e-06,-1.044676115667098504e+00,2.635086050149966219e-01
2.686921875000000318e-06,-1.076886380897666529e+00,2.636956204025077688e-01
2.686929687000000280e-06,-1.116913249344787085e+00,2.638828774454500259e-01
2.686937499999999717e-06,-1.164967791073647341e+00,2.640704246510234277e-01
2.686945312000000103e-06,-1.221219029282908375e+00,2.642582145780993375e-01
2.686953124999999963e-06,-1.285792807012800631e+00,2.644462958735022129e-01
2.686960936999999925e-06,-1.358770991670901207e+00,2.646346209626036505e-01
2.686968750000000209e-06,-1.440191026056167001e+00,2.648232386325299892e-01
2.686976562000000171e-06,-1.530045826955799049e+00,2.646974348356424533e-01
2.686984375000000032e-06,-1.628284030404413718e+00,2.645717344267485283e-01
2.686992186999999994e-06,-1.734810576429867801e+00,2.644461694129731644e-01
2.686999999999999854e-06,-1.849487622589070179e+00,2.643207074777955135e-01
2.687007811999999816e-06,-1.972135770394013887e+00,2.641953805679400080e-01
2.687015625000000100e-06,-2.102535588504035768e+00,2.640701564284809733e-01
2.687023437000000062e-06,-2.240429407754882529e+00,2.639450669459264542e-01
2.687031249999999923e-06,-2.385523362965271676e+00,2.638200799267763630e-01
2.687039062000000308e-06,-2.537489658113062152e+00,2.636952271974584705e-01
2.687046874999999745e-06,-2.695969018924449401e+00,2.635704766257497833e-01
2.687054687000000131e-06,-2.860573308635657064e+00,2.634458599781667187e-01
2.687062499999999991e-06,-3.030888270386209005e+00,2.633213451835615948e-01
2.687070311999999953e-06,-3.206476365100099368e+00,2.631969639487486967e-01
2.687078125000000237e-06,-3.386879674363544090e+00,2.630726842634542595e-01
2.687085937000000199e-06,-3.571622835543117880e+00,2.629485377749585795e-01
2.687093750000000060e-06,-3.760215978804454018e+00,2.628244925337148707e-01
2.687101562000000022e-06,-3.952157637317841754e+00,2.627005801276032226e-01
2.687109374999999882e-06,-4.146937604723377468e+00,2.625767686676379609e-01
2.687117186999999845e-06,-4.344039713988916418e+00,2.624530896824786019e-01
2.687125000000000128e-06,-4.542944517110687919e+00,2.623295113435150094e-01
2.687132812000000091e-06,-4.743131844417032283e+00,2.622060651203658721e-01
2.687140624999999951e-06,-4.944083230046217636e+00,2.620827192446315013e-01
2.687148437000000337e-06,-5.145284187828734090e+00,2.619595051270217079e-01
2.687156249999999773e-06,-5.346226328145159634e+00,2.618363910592030885e-01
2.687164061999999736e-06,-5.546409308537679550e+00,2.617134083931479949e-01
2.687171875000000019e-06,-5.745342612620656375e+00,2.615905254803723157e-01
2.687179686999999982e-06,-5.942547158239901428e+00,2.614677736143222186e-01
2.687187500000000265e-06,-6.137556731819158173e+00,2.613451212061994600e-01
2.687195312000000228e-06,-6.329919253355672737e+00,2.612225994910541416e-01
