Time_s,Noise_Fraction
2.620382812000000264e-06,7.174079859433871165e-02
2.620390625000000124e-06,7.180182069302397385e-02
2.620398437000000086e-06,7.186293885953019822e-02
2.620406249999999946e-06,7.192416900665569990e-02
2.620414061999999909e-06,7.200060650791971495e-02
2.620421875000000192e-06,7.207721646601429610e-02
2.620429687000000155e-06,7.215397978973969728e-02
2.620437500000000015e-06,7.223091665377290305e-02
2.620445311999999977e-06,7.230800788768465548e-02
2.620453124999999837e-06,7.238527375456743629e-02
2.620460936999999800e-06,7.246269500426501253e-02
2.620468750000000083e-06,7.254029198888069241e-02
2.620476562000000046e-06,7.261804537802972470e-02
2.620484375000000329e-06,7.269597561341850644e-02
2.620492187000000292e-06,7.277406328394495083e-02
2.620499999999999728e-06,7.285232892150338146e-02
2.620507812000000114e-06,7.293075303379444041e-02
2.620515624999999974e-06,7.300935624349906561e-02
2.620523436999999937e-06,7.308811897658548662e-02
2.620531250000000220e-06,7.316706194715931477e-02
2.620539062000000183e-06,7.324616549894266693e-02
2.620546875000000043e-06,7.332545043806258656e-02
2.620554687000000005e-06,7.340489702550266615e-02
2.620562499999999865e-06,7.348452616002655591e-02
2.620570311999999828e-06,7.356431801935287007e-02
2.620578125000000111e-06,7.364429359551537269e-02
2.620585937000000074e-06,7.372443298243684662e-02
2.620593749999999934e-06,7.380475726604748821e-02
2.620601562000000320e-06,7.388524645596943052e-02
2.620609374999999756e-06,7.396592173264826542e-02
2.620617186999999719e-06,7.404676302087026540e-02
2.620625000000000003e-06,7.412779159626917136e-02
2.620632811999999965e-06,7.420898729822951456e-02
2.620640625000000249e-06,7.429037149821686448e-02
2.620648437000000211e-06,7.437192394969603659e-02
2.620656250000000071e-06,7.445366612060534683e-02
2.620664062000000033e-06,7.453557767795450373e-02
2.620671874999999894e-06,7.461768018681448622e-02
2.620679686999999856e-06,7.473315541709148191e-02
2.620687500000000140e-06,7.484900346128926796e-02
2.620695312000000102e-06,7.496519633144284323e-02
2.620703124999999962e-06,7.508176545273577418e-02
2.620710936999999924e-06,7.519868267345138080e-02
2.620718749999999785e-06,7.531597962519798184e-02
2.620726561999999747e-06,7.543362799109187833e-02
2.620734375000000031e-06,7.555165961124750418e-02
2.620742186999999993e-06,7.567004600218309174e-02
2.620750000000000277e-06,7.578881921461584625e-02
2.620757812000000239e-06,7.590795059704469327e-02
2.620765625000000099e-06,7.602747241290203073e-02
2.620773437000000061e-06,7.614735584123046019e-02
2.620781249999999922e-06,7.626763336033173801e-02
2.620789061999999884e-06,7.638827597831328309e-02
2.620796875000000168e-06,7.650931639054296685e-02
2.620804687000000130e-06,7.663072543269745796e-02
2.620812499999999990e-06,7.675253601941783854e-02
2.620820311999999953e-06,7.687471881247745498e-02
2.620828124999999813e-06,7.699730694802831010e-02
2.620835936999999775e-06,7.712027091241151211e-02
2.620843750000000059e-06,7.724364406557862606e-02
2.620851562000000021e-06,7.736739671689243925e-02
2.620859375000000305e-06,7.749156245241106689e-02
2.620867187000000267e-06,7.761611140298226019e-02
2.620875000000000127e-06,7.774107738309647686e-02
2.620882812000000090e-06,7.786643034353250836e-02
2.620890624999999950e-06,7.799220432958499372e-02
2.620898436999999912e-06,7.811836911036523778e-02
2.620906250000000196e-06,7.824495896439087606e-02
2.620914062000000158e-06,7.837194347748888124e-02
2.620921875000000018e-06,7.849935716383213413e-02
2.620929686999999981e-06,7.862716942436955014e-02
2.620937499999999841e-06,7.871702807080345476e-02
2.620945311999999803e-06,7.880708080051995745e-02
2.620953125000000087e-06,7.889735137502422446e-02
2.620960937000000049e-06,7.898781739616854425e-02
2.620968750000000333e-06,7.907850273777233818e-02
2.620976562000000295e-06,7.916938490205052692e-02
2.620984374999999732e-06,7.926048787592707145e-02
2.620992187000000118e-06,7.935178906134622567e-02
2.620999999999999978e-06,7.944331255914434398e-02
2.621007811999999940e-06,7.953503567029666932e-02
2.621015625000000224e-06,7.962698261040725145e-02
2.621023437000000186e-06,7.971913057880777864e-02
2.621031250000000046e-06,7.981150390667871020e-02
2.621039062000000009e-06,7.990407969105774166e-02
2.621046874999999869e-06,7.999688237953343772e-02
2.621054686999999831e-06,8.008988896615823472e-02
2.621062500000000115e-06,8.018312401578366055e-02
2.621070312000000077e-06,8.027656441877950577e-02
2.621078124999999937e-06,8.037023485810831924e-02
2.621085937000000323e-06,8.046411211978929390e-02
2.621093749999999760e-06,8.055822100573702127e-02
2.621101561999999722e-06,8.065253819691570181e-02
2.621109375000000006e-06,8.074708861509755087e-02
2.621117186999999968e-06,8.084184883545052214e-02
2.621125000000000252e-06,8.093684390047782562e-02
2.621132812000000214e-06,8.103205027886478673e-02
2.621140625000000074e-06,8.112749313471744050e-02
2.621148437000000037e-06,8.122314882953071691e-02
2.621156249999999897e-06,8.131904264990938436e-02
2.621164061999999859e-06,8.141515084942323177e-02
2.621171875000000143e-06,8.151149883809090391e-02
2.621179687000000105e-06,8.160806276081565558e-02
2.621187499999999965e-06,8.170486815193864216e-02
2.621195311999999928e-06,8.180189104698006031e-02
2.621203124999999788e-06,8.182105045688578548e-02
2.621210936999999750e-06,8.184021638984984026e-02
2.621218750000000034e-06,8.185939375897563486e-02
2.621226561999999996e-06,8.187857766148411154e-02
2.621234375000000280e-06,8.189777301509208740e-02
2.621242187000000242e-06,8.191697491242862228e-02
2.621250000000000102e-06,8.193618827582829778e-02
2.621257812000000065e-06,8.195540819332394755e-02
2.621265624999999925e-06,8.197463959187445415e-02
2.621273436999999887e-06,8.199387755490783469e-02
2.621281250000000171e-06,8.201312701401591854e-02
2.621289062000000133e-06,8.203238304801335756e-02
2.621296874999999993e-06,8.205165059313036802e-02
2.621304686999999956e-06,8.207092472356594670e-02
2.621312499999999816e-06,8.209021038019424787e-02
2.621320311999999778e-06,8.210950263258998127e-02
2.621328125000000062e-06,8.212880642627987116e-02
2.621335937000000024e-06,8.214811682620577760e-02
2.621343750000000308e-06,8.216743878255354516e-02
2.621351562000000270e-06,8.218676735562777114e-02
2.621359375000000130e-06,8.220610750027791680e-02
2.621367187000000093e-06,8.222545427216683411e-02
2.621374999999999953e-06,8.224481263081423466e-02
2.621382811999999915e-06,8.226417762723259308e-02
2.621390625000000199e-06,8.228355422562057264e-02
2.621398437000000161e-06,8.230293747233158319e-02
2.621406250000000022e-06,8.232233233624881852e-02
2.621414061999999984e-06,8.234173385906427833e-02
2.621421874999999844e-06,8.236114701435125196e-02
2.621429686999999806e-06,8.238056683913165534e-02
2.621437500000000090e-06,8.239999831167763022e-02
2.621445312000000052e-06,8.241943646433226578e-02
2.621453125000000336e-06,8.243888628007325914e-02
2.621460937000000298e-06,8.245418045269740925e-02
2.621468749999999735e-06,8.246948226003371352e-02
2.621476562000000121e-06,8.248478778823356561e-02
2.621484374999999981e-06,8.250010095892340578e-02
2.621492186999999943e-06,8.251541785534886875e-02
2.621500000000000227e-06,8.253074240205486578e-02
2.621507812000000189e-06,8.254607067937715092e-02
2.621515625000000050e-06,8.256140661477907872e-02
2.621523437000000012e-06,8.257674628568738295e-02
2.621531249999999872e-06,8.259209362248630393e-02
2.621539061999999834e-06,8.260744469968873960e-02
2.621546875000000118e-06,8.262280345060468711e-02
2.621554687000000080e-06,8.263816594682824035e-02
2.621562499999999941e-06,8.265353612459760968e-02
2.621570312000000326e-06,8.266891005258907021e-02
2.621578124999999763e-06,8.268429166996890678e-02
2.621585936999999725e-06,8.269967704249150953e-02
2.621593750000000009e-06,8.271507011226038319e-02
2.621601561999999971e-06,8.273046694209888752e-02
2.621609375000000255e-06,8.274587147705020351e-02
2.621617187000000218e-06,8.276127977700757643e-02
2.621625000000000078e-06,8.277669578995464073e-02
2.621632812000000040e-06,8.279211557285293122e-02
2.621640624999999900e-06,8.280754307662985259e-02
2.621648436999999863e-06,8.282297435531021934e-02
2.621656250000000146e-06,8.283841336277020240e-02
2.621664062000000109e-06,8.285385615009299709e-02
2.621671874999999969e-06,8.286930667410594142e-02
2.621679686999999931e-06,8.288476098295065320e-02
2.621687499999999791e-06,8.290022303640817714e-02
2.621695311999999754e-06,8.291568887967354362e-02
2.621703125000000037e-06,8.282623094204658032e-02
2.621710937000000000e-06,8.273697724204691351e-02
2.621718750000000283e-06,8.264790430655047371e-02
2.621726562000000246e-06,8.255903431685396310e-02
2.621734375000000106e-06,8.247034390341689836e-02
2.621742187000000068e-06,8.238185515492003896e-02
2.621749999999999928e-06,8.229354480471720579e-02
2.621757811999999891e-06,8.220543484945547208e-02
2.621765625000000174e-06,8.211750212469016985e-02
2.621773437000000137e-06,8.202976853561221027e-02
2.621781249999999997e-06,8.194221101930614093e-02
2.621789061999999959e-06,8.185485139005096999e-02
2.621796874999999819e-06,8.176766668579413255e-02
2.621804686999999782e-06,8.168067863047108468e-02
2.621812500000000065e-06,8.159386436221753580e-02
2.621820312000000028e-06,8.150724551518907790e-02
2.621828125000000311e-06,8.142079932705048595e-02
2.621835937000000274e-06,8.133454734271777786e-02
2.621843749999999710e-06,8.124846689874538896e-02
2.621851562000000096e-06,8.116257945133184548e-02
2.621859374999999956e-06,8.107686243527820191e-02
2.621867186999999919e-06,8.099133721863914503e-02
2.621875000000000202e-06,8.090598133378772150e-02
2.621882812000000165e-06,8.082081606117601236e-02
2.621890625000000025e-06,8.073581903013118954e-02
2.621898436999999987e-06,8.065101143401195993e-02
2.621906249999999847e-06,8.056637099847344108e-02
2.621914061999999810e-06,8.048191883031831362e-02
2.621921875000000093e-06,8.039763275089507888e-02
2.621929687000000056e-06,8.031353378098333995e-02
2.621937500000000339e-06,8.022959983700513054e-02
2.621945312000000302e-06,8.014585185422758162e-02
2.621953124999999738e-06,8.006226784354530945e-02
2.621960937000000124e-06,7.997886865520587030e-02
2.621968749999999984e-06,7.989563239397180772e-02
2.621976561999999947e-06,7.970630990983107456e-02
2.621984375000000230e-06,7.951785848697505432e-02
2.621992187000000193e-06,7.933032003191797799e-02
2.622000000000000053e-06,7.914364025630472865e-02
2.622007812000000015e-06,7.895786073164987040e-02
2.622015624999999875e-06,7.877292773708713391e-02
2.622023436999999838e-06,7.858888251275730763e-02
2.622031250000000121e-06,7.840567189623549871e-02
2.622039062000000084e-06,7.822333679987222843e-02
2.622046874999999944e-06,7.804182461085922007e-02
2.622054687000000330e-06,7.786117591722938047e-02
2.622062499999999766e-06,7.768133864718329562e-02
2.622070311999999729e-06,7.750235306792717382e-02
2.622078125000000012e-06,7.732416764013753940e-02
2.622085936999999975e-06,7.714682231370197096e-02
2.622093750000000258e-06,7.697026607349599647e-02
2.622101562000000221e-06,7.679453855543902363e-02
2.622109375000000081e-06,7.661958926052091223e-02
2.622117187000000043e-06,7.644545751403283851e-02
2.622124999999999903e-06,7.627209332513389117e-02
2.622132811999999866e-06,7.609953571182508092e-02
2.622140625000000149e-06,7.592773518363488128e-02
2.622148437000000112e-06,7.575673045457205490e-02
2.622156249999999972e-06,7.558647252692275720e-02
2.622164061999999934e-06,7.541699981390613539e-02
2.622171874999999794e-06,7.524826380311032403e-02
2.622179686999999757e-06,7.508030261018450169e-02
2.622187500000000040e-06,7.491306820068702188e-02
2.622195312000000003e-06,7.474659839587766141e-02
2.622203125000000287e-06,7.458084563211975215e-02
2.622210937000000249e-06,7.441584743938950419e-02
2.622218750000000109e-06,7.425155671785219069e-02
2.622226562000000071e-06,7.408801070926904209e-02
2.622234374999999932e-06,7.403570499334111155e-02
2.622242186999999894e-06,7.398347976092758960e-02
2.622250000000000178e-06,7.393132148543535287e-02
2.622257812000000140e-06,7.387924336292264749e-02
2.622265625000000000e-06,7.382723190533697910e-02
2.622273436999999962e-06,7.377530027202276741e-02
2.622281249999999823e-06,7.372343501330581861e-02
2.622289061999999785e-06,7.367164925197473846e-02
2.622296875000000069e-06,7.361992957656392222e-02
2.622304687000000031e-06,7.356828907346320279e-02
2.622312500000000315e-06,7.351671436925237557e-02
2.622320312000000277e-06,7.346521851406753734e-02
2.622328124999999714e-06,7.341378817237999288e-02
2.622335937000000099e-06,7.336243635820803577e-02
2.622343749999999960e-06,7.331114977375594033e-02
2.622351561999999922e-06,7.325994139709264552e-02
2.622359375000000206e-06,7.320879796797548356e-02
2.622367187000000168e-06,7.315773242867508463e-02
2.622375000000000028e-06,7.310673155635341591e-02
2.622382811999999990e-06,7.305580825761623376e-02
2.622390624999999851e-06,7.300494934687434823e-02
2.622398436999999813e-06,7.295416769522082567e-02
2.622406250000000097e-06,7.290345015415201912e-02
2.622414062000000059e-06,7.285280955939960057e-02
2.622421875000000343e-06,7.280223279938871639e-02
2.622429687000000305e-06,7.275173267462900495e-02
2.622437499999999742e-06,7.270129611032676020e-02
2.622445312000000128e-06,7.265093587190016300e-02
2.622453124999999988e-06,7.260063892118426288e-02
2.622460936999999950e-06,7.255041798866836145e-02
2.622468750000000234e-06,7.250026007264299965e-02
2.622476562000000196e-06,7.245017786881391419e-02
2.622484375000000056e-06,7.251496622867960318e-02
2.622492187000000019e-06,7.257986225120359458e-02
2.622499999999999879e-06,7.264488286249060067e-02
2.622507811999999841e-06,7.271001173105667847e-02
2.622515625000000125e-06,7.277526584486292138e-02
2.622523437000000087e-06,7.284062881489564156e-02
2.622531249999999947e-06,7.290611769131044584e-02
2.622539062000000333e-06,7.297171602727933748e-02
2.622546874999999770e-06,7.303744093548221461e-02
2.622554686999999732e-06,7.310327591096892064e-02
2.622562500000000016e-06,7.316923812931529214e-02
2.622570311999999978e-06,7.323531102711747232e-02
2.622578125000000262e-06,7.330151184319293189e-02
2.622585937000000224e-06,7.336782395539327706e-02
2.622593750000000084e-06,7.343426466611874259e-02
2.622601562000000047e-06,7.350081729417277943e-02
2.622609374999999907e-06,7.356749920589285285e-02
2.622617186999999869e-06,7.363429366071409798e-02
2.622625000000000153e-06,7.370121808927557194e-02
2.622632812000000115e-06,7.376825569132154647e-02
2.622640624999999975e-06,7.383542396214894110e-02
2.622648436999999938e-06,7.390270604150832312e-02
2.622656249999999798e-06,7.397011948971322914e-02
2.622664061999999760e-06,7.403764738619364461e-02
2.622671875000000044e-06,7.410530735665234181e-02
2.622679687000000006e-06,7.417308241986945994e-02
2.622687500000000290e-06,7.424099026730494877e-02
2.622695312000000252e-06,7.430901385677222970e-02
2.622703125000000112e-06,7.437717094585198641e-02
2.622710937000000075e-06,7.444544443107176113e-02
2.622718749999999935e-06,7.451385213650646433e-02
2.622726561999999897e-06,7.458237689706172235e-02
2.622734375000000181e-06,7.465103660369046268e-02
2.622742187000000143e-06,7.471981402933779159e-02
2.622750000000000003e-06,7.476917645140195023e-02
2.622757811999999966e-06,7.481859780701410889e-02
2.622765624999999826e-06,7.486809087835398502e-02
2.622773436999999788e-06,7.491764312583237828e-02
2.622781250000000072e-06,7.496726736582902395e-02
2.622789062000000034e-06,7.501695102586140862e-02
2.622796875000000318e-06,7.506670695664717508e-02
2.622804687000000280e-06,7.511652255268669309e-02
2.622812499999999717e-06,7.516641069916606133e-02
2.622820312000000103e-06,7.521635875745236177e-02
2.622828124999999963e-06,7.526637964733676189e-02
2.622835936999999925e-06,7.531646069690367540e-02
2.622843750000000209e-06,7.536661486070840577e-02
2.622851562000000171e-06,7.541682943341887491e-02
2.622859375000000031e-06,7.546711740448452943e-02
2.622867186999999994e-06,7.551746603503857458e-02
2.622874999999999854e-06,7.556788834956355838e-02
2.622882811999999816e-06,7.561837157552001032e-02
2.622890625000000100e-06,7.566892877257144767e-02
2.622898437000000062e-06,7.571954713436709894e-02
2.622906249999999922e-06,7.577023975589183835e-02
2.622914062000000308e-06,7.582099379686335627e-02
2.622921874999999745e-06,7.587182238772095799e-02
2.622929687000000131e-06,7.592271265411626446e-02
2.622937499999999991e-06,7.597367776209862367e-02
2.622945311999999953e-06,7.602470480310177803e-02
2.622953125000000237e-06,7.607580697894177069e-02
2.622960937000000199e-06,7.612697134669843546e-02
2.622968750000000059e-06,7.617821114408976357e-02
2.622976562000000022e-06,7.622951339371869528e-02
2.622984374999999882e-06,7.628089136934960990e-02
2.622992186999999844e-06,7.633233205896558515e-02
2.623000000000000128e-06,7.638384877253086291e-02
2.623007812000000090e-06,7.643542846326489837e-02
2.623015624999999951e-06,7.646680757830832953e-02
2.623023437000000336e-06,7.649820844691668231e-02
2.623031249999999773e-06,7.652963913998762913e-02
2.623039061999999735e-06,7.656109164359813091e-02
2.623046875000000019e-06,7.659257404197496177e-02
2.623054686999999981e-06,7.662407830805557929e-02
2.623062500000000265e-06,7.665561253942720921e-02
2.623070312000000227e-06,7.668716869586410245e-02
2.623078125000000088e-06,7.671875488834195567e-02
2.623085937000000050e-06,7.675036306344290571e-02
2.623093749999999910e-06,7.678200134556439904e-02
2.623101561999999872e-06,7.681366166806052886e-02
2.623109375000000156e-06,7.684535216878736474e-02
2.623117187000000118e-06,7.687706476783495724e-02
2.623124999999999979e-06,7.690880761654973752e-02
2.623132811999999941e-06,7.694057262173191469e-02
2.623140624999999801e-06,7.697236794825018658e-02
2.623148436999999763e-06,7.700418548957869980e-02
2.623156250000000047e-06,7.703603342414562516e-02
2.623164062000000009e-06,7.706790363206265926e-02
2.623171875000000293e-06,7.709980430535127993e-02
2.623179687000000255e-06,7.713172731073118793e-02
2.623187500000000116e-06,7.716368085384767150e-02
2.623195312000000078e-06,7.719565678799882036e-02
2.623203124999999938e-06,7.722766333248776149e-02
2.623210936999999900e-06,7.725969232715425294e-02
2.623218750000000184e-06,7.729175200499698029e-02
2.623226562000000147e-06,7.732383419236056599e-02
2.623234375000000007e-06,7.735594713597172822e-02
2.623242186999999969e-06,7.738808264865353059e-02
2.623249999999999829e-06,7.742024899089343382e-02
2.623257811999999792e-06,7.745243796195581953e-02
2.623265625000000075e-06,7.747571486102011740e-02
2.623273437000000038e-06,7.749900277323351627e-02
2.623281250000000321e-06,7.752230767330915706e-02
2.623289062000000284e-06,7.754562360820969891e-02
2.623296874999999720e-06,7.756895655985041049e-02
2.623304687000000106e-06,7.759230056804998499e-02
2.623312499999999966e-06,7.761566162193760110e-02
2.623320311999999929e-06,7.763903375416622565e-02
2.623328125000000212e-06,7.766242296110090204e-02
2.623335937000000175e-06,7.768582326821470152e-02
2.623343750000000035e-06,7.770924067911662292e-02
2.623351561999999997e-06,7.773266921209320834e-02
2.623359374999999857e-06,7.775611487800919430e-02
2.623367186999999820e-06,7.777957168794914777e-02
2.623375000000000103e-06,7.780304566004932199e-02
2.623382812000000066e-06,7.782653079817671016e-02
2.623390624999999926e-06,7.785003312775097550e-02
2.623398437000000312e-06,7.787354664541489002e-02
2.623406249999999748e-06,7.789707738387972868e-02
2.623414061999999711e-06,7.792061933254965100e-02
2.623421874999999994e-06,7.794417853144970654e-02
2.623429686999999957e-06,7.796774896272345989e-02
2.623437500000000240e-06,7.799133667372179501e-02
2.623445312000000203e-06,7.801493563932088149e-02
2.623453125000000063e-06,7.803855191420691617e-02
2.623460937000000025e-06,7.806217946597814039e-02
2.623468749999999885e-06,7.808582435666938659e-02
2.623476561999999848e-06,7.810948054658521655e-02
2.623484375000000131e-06,7.813315410512508552e-02
2.623492187000000094e-06,7.815683898528404117e-02
2.623499999999999954e-06,7.818054126383836011e-02
2.623507812000000340e-06,7.820425488646673418e-02
2.623515624999999776e-06,7.822798593733054640e-02
2.623523436999999739e-06,7.822565467354072877e-02
2.623531250000000022e-06,7.822332325029997258e-02
2.623539061999999985e-06,7.822099226440219766e-02
2.623546875000000268e-06,7.821866111906421171e-02
2.623554687000000231e-06,7.821633041100878314e-02
2.623562500000000091e-06,7.821399954352400985e-02
2.623570312000000053e-06,7.821166911326128679e-02
2.623578124999999913e-06,7.820933852357991878e-02
2.623585936999999876e-06,7.820700837106021874e-02
2.623593750000000159e-06,7.820467805913249026e-02
2.623601562000000122e-06,7.820234818430617241e-02
2.623609374999999982e-06,7.820001815008266466e-02
2.623617186999999944e-06,7.819768855290007425e-02
2.623624999999999804e-06,7.819535879633103537e-02
2.623632811999999767e-06,7.819302947674254545e-02
2.623640625000000050e-06,7.819069999777820967e-02
2.623648437000000013e-06,7.818837095573423490e-02
2.623656250000000296e-06,7.818604175432512793e-02
2.623664062000000259e-06,7.818371298977604134e-02
2.623671875000000119e-06,7.818138406587267497e-02
2.623679687000000081e-06,7.817905557876890510e-02
2.623687499999999941e-06,7.817672693232156911e-02
2.623695311999999904e-06,7.817439872261351674e-02
2.623703125000000187e-06,7.817207035357248701e-02
2.623710937000000150e-06,7.816974242121062233e-02
2.623718750000000010e-06,7.816741432952659108e-02
2.623726561999999972e-06,7.816508667446132874e-02
2.623734374999999832e-06,7.816275886008464124e-02
2.623742186999999795e-06,7.816043148226642368e-02
2.623750000000000078e-06,7.815810394514739745e-02
2.623757812000000041e-06,7.815577684452672258e-02
2.623765625000000324e-06,7.815344958461592495e-02
2.623773437000000287e-06,7.815112276114326295e-02
2.623781249999999723e-06,7.813567918866878848e-02
2.623789062000000109e-06,7.812024369412565172e-02
2.623796874999999969e-06,7.810481232216130720e-02
2.623804686999999932e-06,7.808938901934046883e-02
2.623812500000000216e-06,7.807396983343423136e-02
2.623820312000000178e-06,7.805855870789611684e-02
2.623828125000000038e-06,7.804315169362049942e-02
2.623835937000000000e-06,7.802775273094914033e-02
2.623843749999999861e-06,7.801235787389688980e-02
2.623851561999999823e-06,7.799697105969911892e-02
2.623859375000000107e-06,7.798158834548567231e-02
2.623867187000000069e-06,7.796621366539097098e-02
2.623874999999999929e-06,7.795084307965706449e-02
2.623882812000000315e-06,7.793548051931674381e-02
2.623890624999999752e-06,7.792012204772393036e-02
2.623898436999999714e-06,7.790477159281444797e-02
2.623906249999999998e-06,7.788942522104448651e-02
2.623914061999999960e-06,7.787408685726231183e-02
2.623921875000000244e-06,7.785875257102364833e-02
2.623929687000000206e-06,7.784342628408866260e-02
2.623937500000000066e-06,7.782810406911137846e-02
2.623945312000000028e-06,7.781278984476590332e-02
2.623953124999999889e-06,7.779747968680093828e-02
2.623960936999999851e-06,7.778217751080974962e-02
2.623968750000000135e-06,7.776687939563037277e-02
2.623976562000000097e-06,7.775158925378061747e-02
2.623984374999999957e-06,7.773630316718505018e-02
2.623992187000000343e-06,7.772102504528541345e-02
2.623999999999999780e-06,7.770575097309248558e-02
2.624007811999999742e-06,7.769048485697642448e-02
2.624015625000000026e-06,7.767522278502476951e-02
2.624023436999999988e-06,7.765996866054553083e-02
2.624031250000000272e-06,7.764471857470019167e-02
2.624039062000000234e-06,7.762209945225381769e-02
2.624046875000000094e-06,7.759949061167524531e-02
2.624054687000000057e-06,7.757689782894809649e-02
2.624062499999999917e-06,7.755431530845326160e-02
2.624070311999999879e-06,7.753174881946366115e-02
2.624078125000000163e-06,7.750919257311733590e-02
2.624085937000000125e-06,7.748665233199053537e-02
2.624093749999999985e-06,7.746412231396787584e-02
2.624101561999999948e-06,7.744160827493581922e-02
2.624109374999999808e-06,7.741910443951491305e-02
2.624117186999999770e-06,7.739661655691584818e-02
2.624125000000000054e-06,7.737413885848098971e-02
2.624132812000000016e-06,7.735167708675921849e-02
2.624140625000000300e-06,7.732922547980297656e-02
2.624148437000000262e-06,7.730678977350856351e-02
2.624156250000000122e-06,7.728436421262911693e-02
2.624164062000000085e-06,7.726195452641751449e-02
2.624171874999999945e-06,7.723955496631594586e-02
2.624179686999999907e-06,7.721717125494770295e-02
2.624187500000000191e-06,7.719479765042999708e-02
2.624195312000000153e-06,7.717243986877052320e-02
2.624203125000000013e-06,7.715009217475102266e-02
2.624210936999999976e-06,7.712776027777019927e-02
2.624218749999999836e-06,7.710543844926398549e-02
2.624226561999999798e-06,7.708313239203591627e-02
2.624234375000000082e-06,7.706083638416211246e-02
2.624242187000000044e-06,7.703855612186483182e-02
2.624250000000000328e-06,7.701628588984874013e-02
2.624257812000000290e-06,7.699403137776383854e-02
2.624265624999999727e-06,7.697178687693549681e-02
2.624273437000000113e-06,7.694955807044669138e-02
2.624281249999999973e-06,7.692733925623322644e-02
2.624289061999999935e-06,7.690513611083084344e-02
2.624296875000000219e-06,7.691575251378991729e-02
2.624304687000000181e-06,7.692637048886973028e-02
2.624312500000000041e-06,7.693699275566037721e-02
2.624320312000000004e-06,7.694761659625061478e-02
2.624328124999999864e-06,7.695824473173297486e-02
2.624335936999999826e-06,7.696887444269523426e-02
2.624343750000000110e-06,7.697950845173481826e-02
2.624351562000000072e-06,7.699014403793612293e-02
2.624359374999999932e-06,7.700078392540207761e-02
2.624367187000000318e-06,7.701142539171536294e-02
2.624374999999999755e-06,7.702207116248337149e-02
2.624382811999999717e-06,7.703271851378529211e-02
2.624390625000000001e-06,7.704337017273818478e-02
2.624398436999999963e-06,7.705402341391243137e-02
2.624406250000000247e-06,7.706468096593553641e-02
2.624414062000000209e-06,7.707534010187069851e-02
2.624421875000000069e-06,7.708600355185535324e-02
2.624429687000000032e-06,7.709666858744540496e-02
2.624437499999999892e-06,7.710733794028946930e-02
2.624445311999999854e-06,7.711800888043382485e-02
2.624453125000000138e-06,7.712868414104064041e-02
2.624460937000000100e-06,7.713936099064409857e-02
2.624468749999999960e-06,7.715004216392068459e-02
2.624476561999999923e-06,7.716072492789351200e-02
2.624484374999999783e-06,7.717141201875403478e-02
2.624492186999999745e-06,7.718210070201192430e-02
2.624500000000000029e-06,7.719279371537603185e-02
2.624507811999999991e-06,7.720348832284014418e-02
2.624515625000000275e-06,7.721418726363174501e-02
2.624523437000000237e-06,7.722488780022868093e-02
2.624531250000000097e-06,7.723559267337717915e-02
2.624539062000000060e-06,7.724629914403900732e-02
2.624546874999999920e-06,7.725700995448038511e-02
2.624554686999999882e-06,7.730290680203277809e-02
2.624562500000000166e-06,7.734886410045950511e-02
2.624570312000000128e-06,7.739487018281568376e-02
2.624578124999999988e-06,7.744093692503645210e-02
2.624585936999999951e-06,7.748705263263037935e-02
2.624593749999999811e-06,7.753322921006174095e-02
2.624601561999999773e-06,7.757945493519023683e-02
2.624609375000000057e-06,7.762574174111749881e-02
2.624617187000000019e-06,7.767207787795145368e-02
2.624625000000000303e-06,7.771847530753475675e-02
2.624632812000000265e-06,7.776492225213021969e-02
2.624640625000000126e-06,7.781143070242081683e-02
2.624648437000000088e-06,7.785798885273040315e-02
2.624656249999999948e-06,7.790460872268699377e-02
2.624664061999999910e-06,7.795127847857118153e-02
2.624671875000000194e-06,7.799801016906630913e-02
2.624679687000000156e-06,7.804479193230497158e-02
2.624687500000000017e-06,7.809163584612890951e-02
2.624695311999999979e-06,7.813853002043266716e-02
2.624703124999999839e-06,7.818548656232024441e-02
2.624710936999999801e-06,7.823249355334228883e-02
2.624718750000000085e-06,7.827956312997685906e-02
2.624726562000000047e-06,7.832668334532445764e-02
2.624734375000000331e-06,7.837386636534460216e-02
2.624742187000000293e-06,7.842110021459107461e-02
2.624749999999999730e-06,7.846839708860488261e-02
2.624757812000000116e-06,7.851574498330383955e-02
2.624765624999999976e-06,7.856315612391630288e-02
2.624773436999999938e-06,7.861061847760349164e-02
2.624781250000000222e-06,7.865814429940792829e-02
2.624789062000000184e-06,7.870572152762857210e-02
2.624796875000000045e-06,7.875336244722126733e-02
2.624804687000000007e-06,7.872691279739298109e-02
2.624812499999999867e-06,7.870047752569135635e-02
2.624820311999999830e-06,7.867406338122745479e-02
2.624828125000000113e-06,7.864766358368303900e-02
2.624835937000000076e-06,7.862128487313919945e-02
2.624843749999999936e-06,7.859492047839722328e-02
2.624851562000000322e-06,7.856857713051922099e-02
2.624859374999999758e-06,7.854224806741333387e-02
2.624867186999999721e-06,7.851594001114210741e-02
2.624875000000000004e-06,7.848964620869226805e-02
2.624882811999999967e-06,7.846337337315481553e-02
2.624890625000000250e-06,7.843711476057808885e-02
2.624898437000000213e-06,7.841087707509242222e-02
2.624906250000000073e-06,7.838465358179383391e-02
2.624914062000000035e-06,7.835845097586698060e-02
2.624921874999999895e-06,7.833226253143736606e-02
